fecha,axn_impression,canal_1_impression,canal_caracol_impression,canal_rcn_impression,cinecanal_impression,citytv_impression,discovery_channel_impression,discovery_home_&_health_impression,espn_impression,food_network_impression,space_impression,star_channel_impression,tnt_impression,tnt_series_impression,teleantioquia_impression,telecafe_impression,telecaribe_impression,telepacifico_impression,warner_impression,axn_spend,canal_1_spend,canal_caracol_spend,canal_rcn_spend,cinecanal_spend,citytv_spend,discovery_channel_spend,discovery_home_&_health_spend,espn_spend,food_network_spend,space_spend,star_channel_spend,tnt_spend,tnt_series_spend,teleantioquia_spend,telecafe_spend,telecaribe_spend,telepacifico_spend,warner_spend,bing_impression,bing_spend,dv360_impression,dv360_spend,facebook_brand_impression,facebook_brand_spend,facebook_credito_impression,facebook_credito_spend,facebook_ecommerce_impression,facebook_ecommerce_spend,facebook_empresarios_impression,facebook_empresarios_spend,facebook_hogar_impression,facebook_hogar_spend,facebook_servicio_impression,facebook_servicio_spend,google_brand_impression,google_brand_spend,google_ecommerce_impression,google_ecommerce_spend,google_servicio_impression,google_servicio_spend,tiktok_impression,tiktok_spend,rrssfacebook_impression,rrssinstagram_impression,rrsstiktok_impression,rrssyoutube_impression,rrssfacebook_spend,rrssinstagram_spend,rrsstiktok_spend,rrssyoutube_spend,cantidad_cocinas,cantidad_lavadoras,cantidad_neveras,conversions,valor_cocinas,valor_lavadoras,valor_neveras,revenue_per_conversion,abba_cocina_unidades,abba_cocina_ventas,acros_lavadoras_unidades,acros_lavadoras_ventas,challenger_cocina_unidades,challenger_cocina_ventas,challenger_lavadoras_unidades,challenger_lavadoras_ventas,challenger_neveras_unidades,challenger_neveras_ventas,electrolux_lavadoras_unidades,electrolux_lavadoras_ventas,electrolux_neveras_unidades,electrolux_neveras_ventas,ge profile_neveras_unidades,ge profile_neveras_ventas,haceb_cocina_unidades,haceb_cocina_ventas,haceb_lavadoras_unidades,haceb_lavadoras_ventas,haceb_neveras_unidades,haceb_neveras_ventas,hisense_neveras_unidades,hisense_neveras_ventas,indurama_cocina_unidades,indurama_cocina_ventas,kitchenaid_cocina_unidades,kitchenaid_cocina_ventas,lg_lavadoras_unidades,lg_lavadoras_ventas,lg_neveras_unidades,lg_neveras_ventas,mabe_cocina_unidades,mabe_cocina_ventas,mabe_lavadoras_unidades,mabe_lavadoras_ventas,mabe_neveras_unidades,mabe_neveras_ventas,samsung_lavadoras_unidades,samsung_lavadoras_ventas,samsung_neveras_unidades,samsung_neveras_ventas,superior_cocina_unidades,superior_cocina_ventas,whirlpool_cocina_unidades,whirlpool_cocina_ventas,whirlpool_lavadoras_unidades,whirlpool_lavadoras_ventas,whirlpool_neveras_unidades,whirlpool_neveras_ventas,total_cocina_unidades,total_cocina_ventas,total_neveras_unidades,total_neveras_ventas,total_lavadoras_unidades,total_lavadoras_ventas,centrales_marca_compradas,challenger_marca_compradas,electrolux_marca_compradas,haceb_marca_compradas,icasa_marca_compradas,kalley_marca_compradas,lg_marca_compradas,mabe_marca_compradas,no recuerda_marca_compradas,samsung_marca_compradas,whirlpool_marca_compradas,centrales_marca_proximas_comprar,challenger_marca_proximas_comprar,electrolux_marca_proximas_comprar,haceb_marca_proximas_comprar,icasa_marca_proximas_comprar,kalley_marca_proximas_comprar,lg_marca_proximas_comprar,mabe_marca_proximas_comprar,samsung_marca_proximas_comprar,whirlpool_marca_proximas_comprar,centrales_marca_top_of_heart,challenger_marca_top_of_heart,electrolux_marca_top_of_heart,haceb_marca_top_of_heart,icasa_marca_top_of_heart,kalley_marca_top_of_heart,lg_marca_top_of_heart,mabe_marca_top_of_heart,samsung_marca_top_of_heart,whirlpool_marca_top_of_heart,centrales_recordacion_top_of_mind,challenger_recordacion_top_of_mind,electrolux_recordacion_top_of_mind,haceb_recordacion_top_of_mind,icasa_recordacion_top_of_mind,kalley_recordacion_top_of_mind,lg_recordacion_top_of_mind,mabe_recordacion_top_of_mind,no recuerda_recordacion_top_of_mind,samsung_recordacion_top_of_mind,whirlpool_recordacion_top_of_mind,promotores_btl,48_horas_de_dscto,aniversario_salas,calendario_eventos2_black_days,dcto_linea_premium,descuento_calentadores,descuento_conservacion_de_alimentos,descuento_conservacion_de_alimentos_y_cuidado_del_hogar,descuento_cuidado_del_hogar,especial_calentadores_y_aires,especial_empotre,especial_empotre_y_lavado,especial_empotre_y_refrigeracion,especial_empotre_y_calentadores,especial_refrigeracion_y_menores,especial_de_lavado,feria_de_saldos_y_np,hot_sales,calendario_eventos2_madrugon,marco_promocional_habitual,calendario_eventos2_mega_outlet,por_ser_hogar_haceb,super_martes,calendario_eventos2_super_sale,calendario_eventos2_super_sabado,tecnamorate,aniversario_exito,mega_prima,ddpe,calendario_eventos_black_friday,renueva_tu_hogar,abril_es_una_ganga,agosto_alkosto,aniversario_1,aniversario_2,aniversario_easy,bajo_cero,aniversario_olimpica,evento_patrocinado_bajo_cero,temporada_de_casa,precios_campeones,cumpleanos_homecenter,aniverasrio,electrodomesticos_a_la_fija,easy_cumpleanos,dias_del_ahorro_easy,bajo_cero_olimpiadas,folleto_climatizacion_aires,48_horas_de_descuento,campana_re_hacer,calendario_promos_super_sale,calendario_promos_super_sabado,hot_sale,aniversario_haceb,activacion_experiencia_6_pdv_nacional,feria_de_saldos,super_tuesday,mega_outlet_diciembre,entrega_de_aguas_pepe_sierra,promotoria_moderno,promotoria_especial,promotoria_directo,nps,ins,ces,ventas_call_center,sesiones
2024-05-08,0.0,0,19018800,0,0,142240,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,33161900,0,0,3955050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,186781,146816.12,713527,432019,0,0,51099,179007,0,0,0,0,0,0,0,0.0,83797,1523811.57,0,0.0,164347,292243.17,0,0,0,3816,0,0,0,0,612,408,620,1640,269585915.0,452301061.5,1023011272.0,1063962.3469512195,186.6262905,146096334.1,17.65554798,19983691.69,82.93776584,78271178.6,135.549428,165198131.3,412.5006894,577622627.2,67.84398112,98411061.29,165.0678623,383541917.5,1.198046081,6407680.867,496.6649073,426584966.8,949.9478203,1159358501.0,1170.109466,2223908247.0,21.38295926,35174917.35,17.9676081,28396198.74,0.660944206,10187018.99,712.0301294,1579957510.0,199.1514647,828420348.2,56.7769919,76421926.09,276.4217677,419807925.5,918.1639825,1706797858.0,873.2702592,1851035242.0,336.0602387,1166778362.0,9.294420601,7340537.248,6.375157788,14933506.99,241.0747656,485017546.9,131.830371,303951606.1,861.9589918,796632345.5,3387.809596,7272898697,3460.019596,5912651034,0.021772131,0.043001639,0.020277049,0.066008197,0.022291803,0.035486885,0.12372459,0.050057377,0.0005,0.139396721,0.045029508,0.06314918,0.105695082,0.063916393,0.147898361,0.041904918,0.096039344,0.316680328,0.085680328,0.349829508,0.131714754,0.018647541,0.043845902,0.014601639,0.103480328,0.006495082,0.030680328,0.217896721,0.033331148,0.251390164,0.064214754,0.011809836,0.031077049,0.007534426,0.135798361,0.010852459,0.034122951,0.291060656,0.080709836,0.029557377,0.256098361,0.04037541,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,71,0.85,0.04,15,10351
2024-05-09,0.0,0,14527350,0,0,132160,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,16506150,0,0,1019150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,182095,143789.41,716298,454036,0,0,51674,176099,0,0,0,0,0,0,0,0.0,69437,1340304.17,0,0.0,169225,256449.59,0,5532,845,3579,0,0,0,0,520,407,499,1426,237998795.4,436392550.6,799513215.4,1033593.6612903225,233.2828631,182620417.6,22.06943497,24979614.61,103.6722073,97838973.24,169.436785,206497664.1,515.6258618,722028284.0,84.8049764,123013826.6,206.3348279,479427396.8,1.497557601,8009601.084,620.8311342,533231208.5,1187.434775,1449198126.0,1462.636833,2779885309.0,26.72869908,43968646.68,22.45951012,35495248.42,0.826180258,12733773.73,890.0376617,1974946888.0,248.9393308,1035525435.0,70.97123988,95527407.62,345.5272097,524759906.8,1147.704978,2133497322.0,1091.587824,2313794052.0,420.0752983,1458472952.0,11.61802575,9175671.56,7.968947236,18666883.74,301.343457,606271933.6,164.7879637,379939507.7,1077.44874,995790431.8,4234.761995,9091123372,4325.024494,7390813793,0.021747541,0.043144262,0.020280328,0.065921311,0.022278689,0.035545902,0.123963934,0.05024918,0.0005,0.139811475,0.045196721,0.063327869,0.105867213,0.063842623,0.148355738,0.042032787,0.096062295,0.316668852,0.085568852,0.350296721,0.132198361,0.018283607,0.043939344,0.014544262,0.103668852,0.006467213,0.030768852,0.218011475,0.033140984,0.251134426,0.064298361,0.011765574,0.030880328,0.007429508,0.136155738,0.010816393,0.034119672,0.291537705,0.080265574,0.02954918,0.256155738,0.040336066,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,100,1.0,0.0,13,9832
2024-05-10,0.0,0,7743600,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6332500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,177175,143747.95,630164,410105,0,0,44861,165218,0,0,0,0,0,0,0,0.0,85052,1364922.25,0,0.0,182046,253868.4,10504,1652,0,3432,0,0,0,0,664,540,628,1832,318183039.1,582542061.2,1093329710.0,1088457.865720524,233.2828631,182620417.6,22.06943497,24979614.61,103.6722073,97838973.24,169.436785,206497664.1,515.6258618,722028284.0,84.8049764,123013826.6,206.3348279,479427396.8,1.497557601,8009601.084,620.8311342,533231208.5,1187.434775,1449198126.0,1462.636833,2779885309.0,26.72869908,43968646.68,22.45951012,35495248.42,0.826180258,12733773.73,890.0376617,1974946888.0,248.9393308,1035525435.0,70.97123988,95527407.62,345.5272097,524759906.8,1147.704978,2133497322.0,1091.587824,2313794052.0,420.0752983,1458472952.0,11.61802575,9175671.56,7.968947236,18666883.74,301.343457,606271933.6,164.7879637,379939507.7,1077.44874,995790431.8,4234.761995,9091123372,4325.024494,7390813793,0.021722951,0.043286885,0.020283607,0.065834426,0.022265574,0.035604918,0.124203279,0.050440984,0.0005,0.14022623,0.045363934,0.063506557,0.106039344,0.063768852,0.148813115,0.042160656,0.096085246,0.316657377,0.085457377,0.350763934,0.132681967,0.017919672,0.044032787,0.014486885,0.103857377,0.006439344,0.030857377,0.21812623,0.03295082,0.250878689,0.064381967,0.011721311,0.030683607,0.00732459,0.136513115,0.010780328,0.034116393,0.292014754,0.079821311,0.029540984,0.256213115,0.040296721,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,244,75,13,38,0.56,0.0,8,8866
2024-05-14,0.0,0,11627550,0,0,236320,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,17919700,0,0,7236900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,165231,143913.79,775836,448241,0,0,49087,177588,0,0,0,0,0,0,0,0.0,74708,1518753.19,0,0.0,200070,255745.59,0,0,0,3305,0,0,0,0,500,529,492,1521,248852501.7,519708440.8,830308054.7,1051195.9217619987,139.9697178,109572250.6,13.24166098,14987768.77,62.20332438,58703383.95,101.662071,123898598.5,309.3755171,433216970.4,50.88298584,73808295.96,123.8008967,287656438.1,0.898534561,4805760.65,372.4986805,319938725.1,712.4608652,869518875.6,877.5820995,1667931185.0,16.03721945,26381188.01,13.47570607,21297149.05,0.495708155,7640264.241,534.022597,1184968133.0,149.3635985,621315261.1,42.58274393,57316444.57,207.3163258,314855944.1,688.6229869,1280098393.0,654.9526944,1388276431.0,252.045179,875083771.4,6.970815451,5505402.936,4.781368341,11200130.24,180.8060742,363763160.2,98.87277823,227963704.6,646.4692438,597474259.1,2540.857197,5454674023,2595.014697,4434488276,0.02162459,0.043857377,0.020296721,0.065486885,0.022213115,0.035840984,0.125160656,0.051208197,0.0005,0.141885246,0.046032787,0.064221311,0.106727869,0.06347377,0.150642623,0.042672131,0.096177049,0.316611475,0.085011475,0.352632787,0.134616393,0.016463934,0.044406557,0.014257377,0.104611475,0.006327869,0.031211475,0.218585246,0.032190164,0.249855738,0.064716393,0.011544262,0.029896721,0.006904918,0.137942623,0.010636066,0.034103279,0.293922951,0.078044262,0.029508197,0.256442623,0.040139344,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,60,0.8,0.0,9,10818
2024-05-15,0.0,0,5973750,0,0,103040,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5229200,0,0,556750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,176819,145364.96,727412,445609,0,0,45945,180815,0,0,0,0,0,0,0,0.0,91156,1553482.98,0,0.0,187927,256906.17,0,5903,0,3355,0,0,0,0,493,535,518,1546,251855381.9,513471793.0,852010702.6,1046143.5168175938,186.6262905,146096334.1,17.65554798,19983691.69,82.93776584,78271178.6,135.549428,165198131.3,412.5006894,577622627.2,67.84398112,98411061.29,165.0678623,383541917.5,1.198046081,6407680.867,496.6649073,426584966.8,949.9478203,1159358501.0,1170.109466,2223908247.0,21.38295926,35174917.35,17.9676081,28396198.74,0.660944206,10187018.99,712.0301294,1579957510.0,199.1514647,828420348.2,56.7769919,76421926.09,276.4217677,419807925.5,918.1639825,1706797858.0,873.2702592,1851035242.0,336.0602387,1166778362.0,9.294420601,7340537.248,6.375157788,14933506.99,241.0747656,485017546.9,131.830371,303951606.1,861.9589918,796632345.5,3387.809596,7272898697,3460.019596,5912651034,0.0216,0.044,0.0203,0.0654,0.0222,0.0359,0.1254,0.0514,0.0005,0.1423,0.0462,0.0644,0.1069,0.0634,0.1511,0.0428,0.0962,0.3166,0.0849,0.3531,0.1351,0.0161,0.0445,0.0142,0.1048,0.0063,0.0313,0.2187,0.032,0.2496,0.0648,0.0115,0.0297,0.0068,0.1383,0.0106,0.0341,0.2944,0.0776,0.0295,0.2565,0.0401,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,76,0.83,0.05,13,9765
2024-05-16,0.0,0,2960550,0,0,49280,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1420350,0,0,1019150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,182168,146318.58,730649,454550,0,0,51356,183086,0,0,0,0,0,0,0,0.0,82223,1557398.48,0,0.0,185664,251240.98,12201,0,1188,3619,0,0,0,0,484,418,504,1406,232234025.1,422411434.6,823967461.2,1051645.0362731153,233.2828631,182620417.6,22.06943497,24979614.61,103.6722073,97838973.24,169.436785,206497664.1,515.6258618,722028284.0,84.8049764,123013826.6,206.3348279,479427396.8,1.497557601,8009601.084,620.8311342,533231208.5,1187.434775,1449198126.0,1462.636833,2779885309.0,26.72869908,43968646.68,22.45951012,35495248.42,0.826180258,12733773.73,890.0376617,1974946888.0,248.9393308,1035525435.0,70.97123988,95527407.62,345.5272097,524759906.8,1147.704978,2133497322.0,1091.587824,2313794052.0,420.0752983,1458472952.0,11.61802575,9175671.56,7.968947236,18666883.74,301.343457,606271933.6,164.7879637,379939507.7,1077.44874,995790431.8,4234.761995,9091123372,4325.024494,7390813793,0.021483607,0.043970492,0.020365574,0.065262295,0.022145902,0.035939344,0.124942623,0.051216393,0.00052459,0.14197377,0.046247541,0.064177049,0.106829508,0.063252459,0.151595082,0.042729508,0.09607377,0.316890164,0.085040984,0.352647541,0.134734426,0.016085246,0.044329508,0.014381967,0.10447377,0.00654918,0.031495082,0.218554098,0.032055738,0.249893443,0.064421311,0.011432787,0.029614754,0.006908197,0.138037705,0.010608197,0.0346,0.293809836,0.078059016,0.029409836,0.256404918,0.040263934,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244,75,13,79,0.88,0.1,20,9800
2024-05-17,0.0,0,3568050,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3307350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,168315,146525.88,782275,483724,0,0,47841,168974,0,0,0,0,0,0,0,0.0,78064,1500690.68,0,0.0,333169,388176.86,0,0,0,3471,0,0,0,0,709,535,648,1892,325887828.3,533744737.7,1014714418.0,990669.6532769556,233.2828631,182620417.6,22.06943497,24979614.61,103.6722073,97838973.24,169.436785,206497664.1,515.6258618,722028284.0,84.8049764,123013826.6,206.3348279,479427396.8,1.497557601,8009601.084,620.8311342,533231208.5,1187.434775,1449198126.0,1462.636833,2779885309.0,26.72869908,43968646.68,22.45951012,35495248.42,0.826180258,12733773.73,890.0376617,1974946888.0,248.9393308,1035525435.0,70.97123988,95527407.62,345.5272097,524759906.8,1147.704978,2133497322.0,1091.587824,2313794052.0,420.0752983,1458472952.0,11.61802575,9175671.56,7.968947236,18666883.74,301.343457,606271933.6,164.7879637,379939507.7,1077.44874,995790431.8,4234.761995,9091123372,4325.024494,7390813793,0.021367213,0.043940984,0.020431148,0.06512459,0.022091803,0.035978689,0.124485246,0.051032787,0.00054918,0.141647541,0.046295082,0.063954098,0.106759016,0.063104918,0.152090164,0.042659016,0.095947541,0.317180328,0.085181967,0.352195082,0.134368852,0.016070492,0.044159016,0.014563934,0.104147541,0.006798361,0.031690164,0.218408197,0.032111475,0.250186885,0.064042623,0.011365574,0.029529508,0.007016393,0.13777541,0.010616393,0.0351,0.293219672,0.078518033,0.029319672,0.256309836,0.040427869,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244,75,13,79,0.89,0.1,14,11190
2024-05-20,0.0,0,5281200,0,0,60480,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4020500,0,0,556750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,185318,146484.42,1055228,588897,0,0,55280,185003,0,0,0,0,0,0,0,0.0,75931,1834095.02,0,0.0,286778,398566.92,8230,0,1385,2822,0,0,0,0,580,449,617,1646,283581472.7,474734813.8,999184846.7,1067740.6640340218,139.9697178,109572250.6,13.24166098,14987768.77,62.20332438,58703383.95,101.662071,123898598.5,309.3755171,433216970.4,50.88298584,73808295.96,123.8008967,287656438.1,0.898534561,4805760.65,372.4986805,319938725.1,712.4608652,869518875.6,877.5820995,1667931185.0,16.03721945,26381188.01,13.47570607,21297149.05,0.495708155,7640264.241,534.022597,1184968133.0,149.3635985,621315261.1,42.58274393,57316444.57,207.3163258,314855944.1,688.6229869,1280098393.0,654.9526944,1388276431.0,252.045179,875083771.4,6.970815451,5505402.936,4.781368341,11200130.24,180.8060742,363763160.2,98.87277823,227963704.6,646.4692438,597474259.1,2540.857197,5454674023,2595.014697,4434488276,0.021018033,0.043852459,0.020627869,0.064711475,0.021929508,0.036096721,0.123113115,0.050481967,0.000622951,0.140668852,0.046437705,0.063285246,0.106547541,0.062662295,0.15357541,0.042447541,0.095568852,0.31805082,0.085604918,0.350837705,0.133272131,0.01602623,0.043647541,0.015109836,0.103168852,0.007545902,0.03227541,0.217970492,0.032278689,0.251067213,0.062906557,0.011163934,0.02927377,0.007340984,0.136988525,0.010640984,0.0366,0.29144918,0.079895082,0.02904918,0.25602459,0.040919672,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,71,0.83,0.09,18,10979
2024-05-21,0.0,0,10631250,0,0,86240,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,15319550,0,0,6545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,184457,146857.58,989674,572338,0,0,46948,170495,0,0,0,0,0,0,0,0.0,71561,1464561.64,0,0.0,297888,395757.32,0,0,0,2350,0,0,0,0,566,374,558,1498,268305621.8,405919181.4,919362148.7,1063809.7142857143,139.9697178,109572250.6,13.24166098,14987768.77,62.20332438,58703383.95,101.662071,123898598.5,309.3755171,433216970.4,50.88298584,73808295.96,123.8008967,287656438.1,0.898534561,4805760.65,372.4986805,319938725.1,712.4608652,869518875.6,877.5820995,1667931185.0,16.03721945,26381188.01,13.47570607,21297149.05,0.495708155,7640264.241,534.022597,1184968133.0,149.3635985,621315261.1,42.58274393,57316444.57,207.3163258,314855944.1,688.6229869,1280098393.0,654.9526944,1388276431.0,252.045179,875083771.4,6.970815451,5505402.936,4.781368341,11200130.24,180.8060742,363763160.2,98.87277823,227963704.6,646.4692438,597474259.1,2540.857197,5454674023,2595.014697,4434488276,0.020901639,0.043822951,0.020693443,0.06457377,0.02187541,0.036136066,0.122655738,0.050298361,0.000647541,0.140342623,0.046485246,0.063062295,0.106477049,0.062514754,0.154070492,0.042377049,0.095442623,0.318340984,0.085745902,0.350385246,0.132906557,0.016011475,0.043477049,0.015291803,0.102842623,0.007795082,0.032470492,0.21782459,0.032334426,0.251360656,0.062527869,0.011096721,0.029188525,0.00744918,0.13672623,0.01064918,0.0371,0.290859016,0.080354098,0.028959016,0.255929508,0.041083607,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,66,0.85,0.19,14,10327
2024-05-22,0.0,0,5913000,0,0,53760,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4958900,0,0,556750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172487,146857.58,970163,588910,0,0,61871,208376,0,0,0,0,0,0,0,0.0,85713,1673641.67,0,0.0,280360,393623.51,0,1775,0,2934,0,0,0,0,535,341,566,1442,255272251.8,378030528.4,916176843.6,1074535.1067961166,186.6262905,146096334.1,17.65554798,19983691.69,82.93776584,78271178.6,135.549428,165198131.3,412.5006894,577622627.2,67.84398112,98411061.29,165.0678623,383541917.5,1.198046081,6407680.867,496.6649073,426584966.8,949.9478203,1159358501.0,1170.109466,2223908247.0,21.38295926,35174917.35,17.9676081,28396198.74,0.660944206,10187018.99,712.0301294,1579957510.0,199.1514647,828420348.2,56.7769919,76421926.09,276.4217677,419807925.5,918.1639825,1706797858.0,873.2702592,1851035242.0,336.0602387,1166778362.0,9.294420601,7340537.248,6.375157788,14933506.99,241.0747656,485017546.9,131.830371,303951606.1,861.9589918,796632345.5,3387.809596,7272898697,3460.019596,5912651034,0.020785246,0.043793443,0.020759016,0.064436066,0.021821311,0.03617541,0.122198361,0.050114754,0.000672131,0.140016393,0.046532787,0.062839344,0.106406557,0.062367213,0.154565574,0.042306557,0.095316393,0.318631148,0.085886885,0.349932787,0.132540984,0.015996721,0.043306557,0.01547377,0.102516393,0.008044262,0.032665574,0.217678689,0.032390164,0.251654098,0.06214918,0.011029508,0.029103279,0.007557377,0.136463934,0.010657377,0.0376,0.290268852,0.080813115,0.028868852,0.255834426,0.041247541,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,70,0.84,0.14,13,10216
2024-05-23,0.0,0,2956500,0,0,482720,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2600150,0,0,8256050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,152625,146152.73,953927,592584,0,0,59334,219706,0,0,0,0,0,0,0,0.0,82159,1673289.26,0,0.0,295980,388686.71,0,0,0,2890,0,0,0,0,548,430,494,1472,255399650.1,423642917.2,815780872.3,1015505.054347826,233.2828631,182620417.6,22.06943497,24979614.61,103.6722073,97838973.24,169.436785,206497664.1,515.6258618,722028284.0,84.8049764,123013826.6,206.3348279,479427396.8,1.497557601,8009601.084,620.8311342,533231208.5,1187.434775,1449198126.0,1462.636833,2779885309.0,26.72869908,43968646.68,22.45951012,35495248.42,0.826180258,12733773.73,890.0376617,1974946888.0,248.9393308,1035525435.0,70.97123988,95527407.62,345.5272097,524759906.8,1147.704978,2133497322.0,1091.587824,2313794052.0,420.0752983,1458472952.0,11.61802575,9175671.56,7.968947236,18666883.74,301.343457,606271933.6,164.7879637,379939507.7,1077.44874,995790431.8,4234.761995,9091123372,4325.024494,7390813793,0.020668852,0.043763934,0.02082459,0.064298361,0.021767213,0.036214754,0.121740984,0.049931148,0.000696721,0.139690164,0.046580328,0.062616393,0.106336066,0.062219672,0.155060656,0.042236066,0.095190164,0.318921311,0.086027869,0.349480328,0.13217541,0.015981967,0.043136066,0.015655738,0.102190164,0.008293443,0.032860656,0.217532787,0.032445902,0.251947541,0.061770492,0.010962295,0.029018033,0.007665574,0.136201639,0.010665574,0.0381,0.289678689,0.081272131,0.028778689,0.255739344,0.041411475,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,13,59,0.8,0.11,9,10089
