fecha,axn_impression,canal_1_impression,canal_caracol_impression,canal_rcn_impression,cinecanal_impression,citytv_impression,discovery_channel_impression,discovery_home_&_health_impression,espn_impression,food_network_impression,space_impression,star_channel_impression,tnt_impression,tnt_series_impression,teleantioquia_impression,telecafe_impression,telecaribe_impression,telepacifico_impression,warner_impression,axn_spend,canal_1_spend,canal_caracol_spend,canal_rcn_spend,cinecanal_spend,citytv_spend,discovery_channel_spend,discovery_home_&_health_spend,espn_spend,food_network_spend,space_spend,star_channel_spend,tnt_spend,tnt_series_spend,teleantioquia_spend,telecafe_spend,telecaribe_spend,telepacifico_spend,warner_spend,bing_impression,bing_spend,dv360_impression,dv360_spend,facebook_brand_impression,facebook_brand_spend,facebook_credito_impression,facebook_credito_spend,facebook_ecommerce_impression,facebook_ecommerce_spend,facebook_empresarios_impression,facebook_empresarios_spend,facebook_hogar_impression,facebook_hogar_spend,facebook_servicio_impression,facebook_servicio_spend,google_brand_impression,google_brand_spend,google_ecommerce_impression,google_ecommerce_spend,google_servicio_impression,google_servicio_spend,tiktok_impression,tiktok_spend,rrssfacebook_impression,rrssinstagram_impression,rrsstiktok_impression,rrssyoutube_impression,rrssfacebook_spend,rrssinstagram_spend,rrsstiktok_spend,rrssyoutube_spend,cantidad_cocinas,cantidad_lavadoras,cantidad_neveras,conversions,valor_cocinas,valor_lavadoras,valor_neveras,valor_total,revenue_per_conversion,abba_cocina_unidades,abba_cocina_ventas,acros_lavadoras_unidades,acros_lavadoras_ventas,challenger_cocina_unidades,challenger_cocina_ventas,challenger_lavadoras_unidades,challenger_lavadoras_ventas,challenger_neveras_unidades,challenger_neveras_ventas,electrolux_lavadoras_unidades,electrolux_lavadoras_ventas,electrolux_neveras_unidades,electrolux_neveras_ventas,ge profile_neveras_unidades,ge profile_neveras_ventas,haceb_cocina_unidades,haceb_cocina_ventas,haceb_lavadoras_unidades,haceb_lavadoras_ventas,haceb_neveras_unidades,haceb_neveras_ventas,hisense_neveras_unidades,hisense_neveras_ventas,indurama_cocina_unidades,indurama_cocina_ventas,kitchenaid_cocina_unidades,kitchenaid_cocina_ventas,lg_lavadoras_unidades,lg_lavadoras_ventas,lg_neveras_unidades,lg_neveras_ventas,mabe_cocina_unidades,mabe_cocina_ventas,mabe_lavadoras_unidades,mabe_lavadoras_ventas,mabe_neveras_unidades,mabe_neveras_ventas,samsung_lavadoras_unidades,samsung_lavadoras_ventas,samsung_neveras_unidades,samsung_neveras_ventas,superior_cocina_unidades,superior_cocina_ventas,whirlpool_cocina_unidades,whirlpool_cocina_ventas,whirlpool_lavadoras_unidades,whirlpool_lavadoras_ventas,whirlpool_neveras_unidades,whirlpool_neveras_ventas,total_cocina_unidades,total_cocina_ventas,total_neveras_unidades,total_neveras_ventas,total_lavadoras_unidades,total_lavadoras_ventas,centrales_marca_compradas,challenger_marca_compradas,electrolux_marca_compradas,haceb_marca_compradas,icasa_marca_compradas,kalley_marca_compradas,lg_marca_compradas,mabe_marca_compradas,no recuerda_marca_compradas,samsung_marca_compradas,whirlpool_marca_compradas,centrales_marca_proximas_comprar,challenger_marca_proximas_comprar,electrolux_marca_proximas_comprar,haceb_marca_proximas_comprar,icasa_marca_proximas_comprar,kalley_marca_proximas_comprar,lg_marca_proximas_comprar,mabe_marca_proximas_comprar,samsung_marca_proximas_comprar,whirlpool_marca_proximas_comprar,centrales_marca_top_of_heart,challenger_marca_top_of_heart,electrolux_marca_top_of_heart,haceb_marca_top_of_heart,icasa_marca_top_of_heart,kalley_marca_top_of_heart,lg_marca_top_of_heart,mabe_marca_top_of_heart,samsung_marca_top_of_heart,whirlpool_marca_top_of_heart,centrales_recordacion_top_of_mind,challenger_recordacion_top_of_mind,electrolux_recordacion_top_of_mind,haceb_recordacion_top_of_mind,icasa_recordacion_top_of_mind,kalley_recordacion_top_of_mind,lg_recordacion_top_of_mind,mabe_recordacion_top_of_mind,no recuerda_recordacion_top_of_mind,samsung_recordacion_top_of_mind,whirlpool_recordacion_top_of_mind,promotores_btl,48_horas_de_dscto,aniversario_salas,calendario_eventos2_black_days,dcto_linea_premium,descuento_calentadores,descuento_conservacion_de_alimentos,descuento_conservacion_de_alimentos_y_cuidado_del_hogar,descuento_cuidado_del_hogar,especial_calentadores_y_aires,especial_empotre,especial_empotre_y_lavado,especial_empotre_y_refrigeracion,especial_empotre_y_calentadores,especial_refrigeracion_y_menores,especial_de_lavado,feria_de_saldos_y_np,hot_sales,calendario_eventos2_madrugon,marco_promocional_habitual,calendario_eventos2_mega_outlet,por_ser_hogar_haceb,super_martes,calendario_eventos2_super_sale,calendario_eventos2_super_sabado,tecnamorate,aniversario_exito,mega_prima,ddpe,calendario_eventos_black_friday,renueva_tu_hogar,abril_es_una_ganga,agosto_alkosto,aniversario_1,aniversario_2,aniversario_easy,bajo_cero,aniversario_olimpica,evento_patrocinado_bajo_cero,temporada_de_casa,precios_campeones,cumpleanos_homecenter,aniverasrio,electrodomesticos_a_la_fija,easy_cumpleanos,dias_del_ahorro_easy,bajo_cero_olimpiadas,folleto_climatizacion_aires,48_horas_de_descuento,campana_re_hacer,calendario_promos_super_sale,calendario_promos_super_sabado,hot_sale,aniversario_haceb,activacion_experiencia_6_pdv_nacional,feria_de_saldos,super_tuesday,mega_outlet_diciembre,entrega_de_aguas_pepe_sierra,promotoria_moderno,promotoria_especial,promotoria_directo,nps,ins,ces,ventas_call_center,sesiones,population
2023-09-03,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1
2023-09-04,9715.0,0.0,19893600.0,4915625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6195.0,34000.0,1650.0,0.0,2100.0,0.0,3589550.0,0.0,45283750.0,14184800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936300.0,2274600.0,303450.0,0.0,377400.0,0.0,0.0,0.0,324030.0,0.001,479174.0,276518.0,0.0,0.0,47875.0,164341.0,0.0,0.0,0.0,0.0,214513.0,248105.0,301162.0,0.001,88319.0,0.001,7296.0,0.001,211562.0,225000.0,0.0,0.0,3265.0,47843.0,0.0,0.0,0.0,0.0,652.0,307.0,530.0,1489.0,0.001,0.001,0.001,1554382752.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153279781.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1039479199.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4024742404.0,0.001,3185415866.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,65.0,0.001,0.001,12.0,8450.0,1
2023-09-05,7685.0,0.0,12267450.0,1444300.0,0.0,0.0,0.0,0.0,0.0,0.0,13570.0,0.0,0.0,2950.0,12800.0,3150.0,0.0,750.0,0.0,3003900.0,0.0,25261150.0,1869150.0,0.0,0.0,0.0,0.0,0.0,0.0,3479900.0,0.0,0.0,2250800.0,568650.0,303450.0,0.0,94350.0,0.0,0.0,0.0,419851.0,0.001,402543.0,250896.0,0.0,0.0,57020.0,199763.0,0.0,0.0,0.0,0.0,226774.0,250164.0,292335.0,0.001,95386.0,0.001,21162.0,0.001,277218.0,225000.0,8187.0,3407.0,0.0,57088.0,0.0,0.0,0.0,0.0,656.0,320.0,524.0,1500.0,0.001,0.001,0.001,1561709248.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153279781.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1039479199.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4024742404.0,0.001,3185415866.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,51.0,0.001,0.001,10.0,8672.0,1
2023-09-06,12035.0,0.0,4807350.0,2877875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5605.0,13600.0,600.0,0.0,0.0,0.0,3589550.0,0.0,4805050.0,6923250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674500.0,568650.0,303450.0,0.0,283050.0,0.0,0.0,0.0,446360.0,0.001,439656.0,272222.0,0.0,0.0,56162.0,196712.0,0.0,0.0,0.0,0.0,197152.0,245679.0,286728.0,0.001,85973.0,0.001,7274.0,0.001,273353.0,225000.0,0.0,0.0,0.0,48570.0,0.0,0.0,0.0,0.0,660.0,299.0,456.0,1415.0,0.001,0.001,0.001,1404427555.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,108635979.0,0.001,0.001,0.001,334969954.0,0.001,0.001,0.001,1537706375.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1119735027.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1385972265.0,0.001,1283652441.0,0.001,977440134.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,631763787.0,0.001,5366323206.0,0.001,4247221155.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,77.0,0.001,0.001,14.0,7990.0,1
2023-09-07,6525.0,0.0,1648350.0,1301300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2800.0,0.0,0.0,0.0,0.0,3258900.0,0.0,2019600.0,1869150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250800.0,568650.0,0.0,0.0,0.0,0.0,0.0,0.0,498900.0,0.001,418911.0,271401.0,0.0,0.0,50388.0,193195.0,0.0,0.0,0.0,0.0,183300.0,231850.0,265921.0,0.001,77857.0,0.001,29681.0,0.001,264253.0,225000.0,0.0,2980.0,0.0,30954.0,0.0,0.0,0.0,0.0,563.0,252.0,481.0,1296.0,0.001,0.001,0.001,1416971809.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,582070142.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1922132969.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1399668784.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1732465332.0,0.001,1604565551.0,0.001,1221800167.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6707904007.0,0.001,5309026443.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,82.0,0.001,0.001,16.0,7694.0,1
2023-09-08,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3835.0,25600.0,450.0,0.0,1575.0,0.0,3258900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779900.0,1137300.0,303450.0,0.0,188700.0,0.0,0.0,0.0,465188.0,0.001,384256.0,264959.0,0.0,0.0,50162.0,193854.0,0.0,0.0,0.0,0.0,173351.0,227544.0,260268.0,0.001,84094.0,0.001,6121.0,0.001,260342.0,225000.0,11766.0,0.0,1359.0,38150.0,0.0,0.0,0.0,0.0,605.0,315.0,688.0,1608.0,0.001,0.001,1082113048.0,1766968143.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,582070142.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1922132969.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1399668784.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1732465332.0,0.001,1604565551.0,0.001,1221800167.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6707904007.0,0.001,5309026443.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,71.0,0.001,0.001,9.0,7505.0,1
2023-09-09,0.0,0.0,0.0,0.0,0.0,218400.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470950.0,0.0,0.0,9317700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551514.0,0.001,378223.0,265299.0,0.0,0.0,45497.0,188617.0,0.0,0.0,0.0,0.0,148765.0,116404.0,279844.0,0.001,83803.0,0.001,8305.0,0.001,260843.0,225000.0,6889.0,2228.0,0.0,41093.0,0.0,0.0,0.0,0.0,823.0,431.0,736.0,1990.0,0.001,0.001,1208237405.0,2184571044.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1441599726.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1049751588.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1299348999.0,0.001,1203424164.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5030928006.0,0.001,3981769832.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,67.0,1.0,0.0,3.0,6995.0,1
2023-09-10,0.0,0.0,0.0,0.0,0.0,255360.0,0.0,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470950.0,0.0,0.0,3105900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515616.0,0.001,415206.0,276609.0,0.0,0.0,54561.0,212385.0,0.0,0.0,0.0,0.0,162862.0,121254.0,289664.0,0.001,76746.0,0.001,7272.0,0.001,267438.0,225000.0,0.0,0.0,0.0,42654.0,0.0,0.0,0.0,0.0,677.0,295.0,419.0,1391.0,0.001,0.001,0.001,1373938194.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,524875794.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2515464003.0,0.001,1990884916.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,100.0,1.0,0.0,0.0,6271.0,1
2023-09-11,0.001,0.0,12154050.0,3271125.0,0.0,0.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,21535.0,30800.0,1800.0,0.0,675.0,0.0,4430200.0,0.0,30659500.0,6923250.0,0.0,0.0,1525750.0,0.0,0.0,0.0,0.0,0.0,0.0,2250800.0,1137300.0,303450.0,0.0,188700.0,0.0,0.0,0.0,560583.0,0.001,397514.0,268630.0,0.0,0.0,47590.0,200290.0,0.0,0.0,0.0,0.0,193239.0,238562.0,269783.0,0.001,90002.0,0.001,7628.0,0.001,260101.0,225000.0,0.0,3117.0,1269.0,37571.0,0.0,0.0,0.0,0.0,655.0,313.0,563.0,1531.0,0.001,0.001,0.001,1616664819.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153279781.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1039479199.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4024742404.0,0.001,3185415866.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,71.0,0.001,0.001,19.0,9013.0,1
2023-09-12,0.001,0.0,6488100.0,1279850.0,0.0,0.0,7990.0,0.0,0.0,0.0,0.001,0.0,17940.0,15930.0,5600.0,1800.0,0.0,0.0,0.0,3589550.0,0.0,9542100.0,1869150.0,0.0,0.0,1525750.0,0.0,0.0,0.0,3479900.0,0.0,1173000.0,2250800.0,568650.0,303450.0,0.0,94350.0,499800.0,0.0,0.0,648151.0,0.001,360271.0,265134.0,0.0,0.0,48434.0,202088.0,0.0,0.0,0.0,0.0,168963.0,246526.0,248888.0,0.001,84043.0,0.001,9080.0,0.001,243767.0,225000.0,15571.0,0.0,0.0,38602.0,0.0,0.0,0.0,0.0,525.0,303.0,460.0,1288.0,239661944.0,0.001,0.001,1388346471.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153279781.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1039479199.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4024742404.0,0.001,3185415866.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,79.0,16.0,79.0,0.001,0.001,11.0,8126.0,1
